href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,"['saudi', 'arabia']",arabic,['none'],"['22,', 'female', '']",9.0,academic,['usa'],5.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,"['amman,', 'jordan']",arabic,['none'],"['27,', 'male', '']",17.0,academic,['usa'],9.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2544,arabic147,female,"['saudi', 'arabia']",arabic,['none'],"['56,', 'female', '']",16.0,academic,[''],0.0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2550,arabic148,female,"['saudi', 'arabia']",arabic,['none'],"['18,', 'female', '']",12.0,academic,[''],0.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584,arabic149,female,"['saudi', 'arabia']",arabic,['none'],"['26,', 'female', '']",12.0,academic,['usa'],0.5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592,arabic150,female,"['saudi', 'arabia']",arabic,['none'],"['25,', 'female', '']",12.0,academic,['usa'],2.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598,arabic151,female,"['saudi', 'arabia']",arabic,"['french', '']","['25,', 'female', '']",5.0,academic,['usa'],3.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2607,arabic152,female,"['saudi', 'arabia']",arabic,['none'],"['28,', 'female', '']",7.0,naturalistic,['usa'],10.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"['city,', 'kuwait']",arabic,['none'],"['20,', 'male', '']",5.0,academic,"['usa,', 'uk']",3.1,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2693,arabic154,male,"['saudi', 'arabia']",arabic,['none'],"['64,', 'male', '']",12.0,academic,['usa'],3.5,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",15.0,academic,"['usa,', 'canada']",1.5,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2730,arabic156,female,"['cairo,', 'egypt']",arabic,['none'],"['18,', 'female', '']",6.0,academic,['usa'],3.5,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2734,arabic157,female,"['sanaa,', 'yemen']",arabic,['none'],"['38,', 'female', '']",6.0,academic,['usa'],2.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2741,arabic158,male,"['jakarta,', 'indonesia']",arabic,"['indonesian', '']","['22,', 'male', '']",8.0,academic,['usa'],5.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2742,arabic159,male,"['saudi', 'arabia']",arabic,['none'],"['19,', 'male', '']",14.0,naturalistic,['usa'],1.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2743,arabic160,female,"['amman,', 'jordan']",arabic,"['french', '']","['26,', 'female', '']",3.0,academic,['usa'],5.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2749,arabic161,female,"['minya,', 'egypt']",arabic,"['german', 'french', '']","['38,', 'female', '']",12.0,academic,['usa'],10.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2750,arabic162,male,"['saudi', 'arabia']",arabic,['none'],"['50,', 'male', '']",12.0,academic,['usa'],8.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2752,arabic163,female,"['bouznika,', 'morocco']",arabic,"['french', '']","['27,', 'female', '']",14.0,academic,['usa'],3.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2765,arabic164,female,"['sale,', 'morocco']",arabic,"['french', '']","['30,', 'female', '']",15.0,academic,['usa'],2.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2771,arabic165,female,"['beirut,', 'lebanon']",arabic,"['french', '']","['62,', 'female', '']",12.0,academic,['usa'],20.0,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2780,arabic166,male,"['saudi', 'arabia']",arabic,['none'],"['18,', 'male', '']",17.0,academic,['usa'],1.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2788,arabic167,male,"['saudi', 'arabia']",arabic,['none'],"['24,', 'male', '']",19.0,academic,['usa'],0.5,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2794,arabic168,female,"['saudi', 'arabia']",arabic,['none'],"['42,', 'female', '']",21.0,academic,['usa'],11.0,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2809,arabic169,female,"['tripoli,', 'libya']",arabic,"['french', 'swedish', '']","['21,', 'female', '']",11.0,naturalistic,['usa'],2.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2811,arabic170,female,"['virginia,', 'usa']",arabic,['none'],"['19,', 'female', '']",6.0,naturalistic,['usa'],9.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2832,arabic171,male,"['saudi', 'arabia']",arabic,['none'],"['22,', 'male', '']",18.0,academic,['usa'],5.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2842,arabic172,male,"['alabama,', 'usa']",arabic,['none'],"['39,', 'male', '']",13.0,academic,['usa'],6.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=299,russian1,male,"['novgorod,', 'russia']",russian,['none'],"['37,', 'male', '']",36.0,academic,['usa'],1.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=302,russian2,female,"['izmail,', 'ukraine']",russian,"['polish', 'czech', '']","['50,', 'female', '']",10.0,academic,['usa'],7.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=303,russian3,female,"['zaporizhzhya,', 'ukraine']",russian,"['ukrainian', '']","['35,', 'female', '']",6.0,academic,['usa'],7.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=304,russian4,female,"['moscow,', 'russia']",russian,"['albanian', '']","['68,', 'female', '']",38.0,academic,['usa'],9.0,  68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=305,russian5,female,"['khabarovsk,', 'russia']",russian,"['hebrew', '']","['25,', 'female', '']",15.0,academic,['usa'],0.3,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=306,russian6,female,"['moscow,', 'russia']",russian,['none'],"['26,', 'female', '']",11.0,academic,['usa'],3.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=307,russian7,female,"['kiev,', 'ukraine']",russian,"['ukrainian', '']","['54,', 'female', '']",13.0,academic,['usa'],23.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=308,russian8,male,"['moscow,', 'russia']",russian,['none'],"['66,', 'male', '']",12.0,academic,['usa'],27.0,  66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=309,russian9,male,"['moscow,', 'russia']",russian,"['hebrew', 'italian', '']","['23,', 'male', '']",7.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=300,russian10,female,"['moscow,', 'russia']",russian,"['french', 'polish', 'german', 'japanese', 'welsh', '']","['20,', 'female', '']",5.0,academic,['uk'],0.5,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=301,russian11,male,"['magadan,', 'russia']",russian,"['french', 'german', '']","['54,', 'male', '']",13.0,academic,['usa'],15.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=460,russian12,male,"['petersburg,', 'russia']",russian,['none'],"['62,', 'male', '']",53.0,naturalistic,['usa'],9.0,  62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=472,russian13,male,"['moscow,', 'russia']",russian,"['french', 'spanish', '']","['26,', 'male', '']",10.0,academic,[''],0.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=609,russian14,male,"['pskov,', 'russia']",russian,['none'],"['33,', 'male', '']",18.0,academic,['usa'],6.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=647,russian15,female,"['ayaguz,', 'kazakhstan']",russian,"['belarusan', '']","['34,', 'female', '']",12.0,academic,"['canada,', 'usa']",6.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=648,russian16,male,"['minsk,', 'belarus']",russian,"['belarusan', 'polish', 'french', 'german', '']","['35,', 'male', '']",11.0,academic,"['uk,', 'usa']",6.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=671,russian17,male,"['pskov,', 'russia']",russian,"['spanish', 'portuguese', '']","['37,', 'male', '']",18.0,academic,['usa'],2.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=831,russian18,male,"['komsomolsk-on-amur,', 'russia']",russian,"['german', '']","['23,', 'male', '']",13.0,academic,['usa'],1.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=834,russian19,male,"['zhezkazgan,', 'kazakhstan']",russian,"['german', '']","['40,', 'male', '']",17.0,academic,['usa'],7.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=911,russian20,female,"['kostanai,', 'kazakhstan']",russian,['none'],"['28,', 'female', '']",17.0,academic,[''],0.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=954,russian21,female,"['moscow,', 'russia']",russian,['none'],"['46,', 'female', '']",10.0,academic,['usa'],11.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=994,russian22,male,"['riga,', 'latvia']",russian,['none'],"['30,', 'male', '']",11.0,academic,['usa'],19.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1057,russian23,female,"['zaporizhzhya,', 'ukraine']",russian,"['ukrainian', 'spanish', 'german', '']","['21,', 'female', '']",5.0,academic,['usa'],2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1073,russian24,female,"['sochi,', 'russia']",russian,"['german', '']","['33,', 'female', '']",19.0,academic,"['new', 'zealand,', 'australia']",8.5,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1096,russian25,female,"['orhei,', 'moldova']",russian,"['ukrainian', 'romanian', 'french', '']","['58,', 'female', '']",41.0,academic,['usa'],18.0,  58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1097,russian26,female,"['chisinau,', 'moldova']",russian,['none'],"['23,', 'female', '']",17.0,academic,['usa'],5.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1191,russian27,male,"['moscow,', 'russia']",russian,"['ukrainian', 'polish', 'german', '']","['21,', 'male', '']",14.0,naturalistic,[''],0.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1198,russian28,female,"['minsk,', 'belarus']",russian,"['french', 'german', '']","['25,', 'female', '']",11.0,academic,['usa'],4.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254,russian29,male,"['chisinau,', 'moldova']",russian,"['german', '']","['21,', 'male', '']",6.0,academic,[''],0.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279,russian30,male,"['stavropol,', 'russia']",russian,['none'],"['18,', 'male', '']",12.0,academic,[''],0.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311,russian31,male,"['tallinn,', 'estonia']",russian,"['estonian', '']","['21,', 'male', '']",4.0,naturalistic,['uk'],0.75,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314,russian32,female,"['kiev,', 'ukraine']",russian,"['ukrainian', 'french', '']","['31,', 'female', '']",14.0,academic,[''],0.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317,russian33,female,"['karaganda,', 'kazakhstan']",russian,"['kazakh', '']","['24,', 'female', '']",17.0,academic,['usa'],4.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1407,russian34,male,"['vladivostok,', 'russia']",russian,['none'],"['19,', 'male', '']",15.0,academic,"['new', 'zealand']",2.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1467,russian35,male,"['dresden,', 'germany']",russian,"['ukrainian', 'german', 'dutch', 'french', '']","['27,', 'male', '']",16.0,academic,[''],0.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1518,russian36,male,"['moscow,', 'russia']",russian,"['french', '']","['25,', 'male', '']",20.0,academic,['usa'],4.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1523,russian37,male,"['petersburg,', 'russia']",russian,['none'],"['31,', 'male', '']",10.0,academic,[''],0.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1708,russian38,male,"['gomel,', 'belarus']",russian,"['german', '']","['84,', 'male', '']",18.0,naturalistic,['usa'],61.0,  84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1750,russian39,female,"['york,', 'usa']",russian,['none'],"['25,', 'female', '']",5.0,naturalistic,['usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1774,russian40,female,"['bishkek,', 'kyrgyzstan']",russian,"['mandarin', 'turkish', 'arabic', 'mandarin', '']","['23,', 'female', '']",8.0,academic,['usa'],2.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1844,russian41,female,"['novgorod,', 'russia']",russian,"['german', 'turkish', 'japanese', 'latin', '']","['30,', 'female', '']",10.0,academic,['usa'],10.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1924,russian42,female,"['moscow,', 'russia']",russian,"['spanish', 'french', '']","['24,', 'female', '']",4.0,academic,['usa'],7.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1932,russian43,female,"['petersburg,', 'russia']",russian,"['arabic', '']","['27,', 'female', '']",8.0,academic,['usa'],14.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1947,russian44,female,"['penza,', 'russia']",russian,"['german', 'spanish', '']","['29,', 'female', '']",6.0,academic,['usa'],10.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2027,russian45,female,"['petersburg,', 'russia']",russian,"['classical', 'greek', 'latin', '']","['68,', 'female', '']",14.0,academic,['usa'],40.0,  68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2105,russian46,female,"['perm,', 'russia']",russian,"['french', 'german', '']","['24,', 'female', '']",7.0,academic,['australia'],1.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2107,russian47,female,"['saransk,', 'russia']",russian,['none'],"['26,', 'female', '']",6.0,academic,['usa'],0.4,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2137,russian48,female,"['fergana,', 'uzbekistan']",russian,['none'],"['29,', 'female', '']",6.0,academic,['usa'],21.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2224,russian49,female,"['novosibirsk,', 'russia']",russian,"['spanish', 'italian', '']","['30,', 'female', '']",5.0,academic,['usa'],10.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2231,russian50,female,"['petersburg,', 'russia']",russian,['none'],"['57,', 'female', '']",42.0,academic,['usa'],15.0,  57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2273,russian51,female,"['baku,', 'azerbaijan']",russian,"['azerbaijani', '']","['49,', 'female', '']",7.0,academic,['usa'],6.5,  49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2369,russian52,male,"['saky,', 'ukraine']",russian,"['ukrainian', '']","['23,', 'male', '']",8.0,academic,['usa'],1.5,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2546,russian53,female,"['petersburg,', 'russia']",russian,"['italian', '']","['32,', 'female', '']",7.0,academic,['usa'],4.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2593,russian54,female,"['novosibirsk,', 'russia']",russian,['none'],"['19,', 'female', '']",5.0,naturalistic,['usa'],17.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2617,russian55,female,"['poltava,', 'ukraine']",russian,"['ukrainian', '']","['33,', 'female', '']",9.0,naturalistic,[''],0.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2620,russian56,female,"['moscow,', 'russia']",russian,"['french', 'polish', '']","['60,', 'female', '']",25.0,naturalistic,['usa'],0.1,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2621,russian57,male,"['moscow,', 'russia']",russian,"['german', 'arabic', '']","['40,', 'male', '']",17.0,academic,[''],0.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2622,russian58,male,"['moscow,', 'russia']",russian,"['spanish', '']","['45,', 'male', '']",12.0,naturalistic,[''],0.0,  45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2623,russian59,female,"['moscow,', 'russia']",russian,"['czech', 'slovak', '']","['63,', 'female', '']",15.0,academic,[''],0.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2624,russian60,male,"['moscow,', 'russia']",russian,"['german', '']","['30,', 'male', '']",7.0,academic,[''],0.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2625,russian61,female,"['belgorod,', 'russia']",russian,['none'],"['24,', 'female', '']",7.0,academic,[''],0.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2626,russian62,female,"['moscow,', 'russia']",russian,['none'],"['23,', 'female', '']",7.0,academic,[''],0.0,  23
